Altitude (z),Temperature (K),Pressure,Density
4.632e+06,1.2e+06,1432.21,7.22951e-08
4.633e+06,1.2e+06,1432.21,7.22951e-08
4.634e+06,1.2e+06,1432.21,7.22951e-08
4.635e+06,1.2e+06,1432.21,7.22951e-08
4.636e+06,1.2e+06,1432.21,7.22951e-08
4.637e+06,1.2e+06,1432.21,7.22951e-08
4.638e+06,1.2e+06,1432.21,7.22951e-08
4.639e+06,1.2e+06,1432.21,7.22951e-08
4.64e+06,1.2e+06,1432.21,7.22951e-08
4.641e+06,1.2e+06,1432.21,7.22951e-08
4.642e+06,1.2e+06,1432.21,7.22951e-08
4.643e+06,1.2e+06,1432.21,7.22951e-08
4.644e+06,1.2e+06,1432.21,7.22951e-08
4.645e+06,1.2e+06,1432.21,7.22951e-08
4.646e+06,1.2e+06,1432.21,7.22951e-08
4.647e+06,1.2e+06,1432.21,7.22951e-08
4.648e+06,1.2e+06,1432.21,7.22951e-08
4.649e+06,1.2e+06,1432.21,7.22951e-08
4.65e+06,1.2e+06,1432.21,7.22951e-08
4.651e+06,1.2e+06,1432.21,7.22951e-08
4.652e+06,1.2e+06,1432.21,7.22951e-08
4.653e+06,1.2e+06,1432.21,7.22951e-08
4.654e+06,1.2e+06,1432.21,7.22951e-08
4.655e+06,1.2e+06,1432.21,7.22951e-08
4.656e+06,1.2e+06,1432.21,7.22951e-08
4.657e+06,1.2e+06,1432.21,7.22951e-08
4.658e+06,1.2e+06,1432.21,7.22951e-08
4.659e+06,1.2e+06,1432.21,7.22951e-08
4.66e+06,1.2e+06,1432.21,7.22951e-08
4.661e+06,1.2e+06,1432.21,7.22951e-08
4.662e+06,1.2e+06,1432.21,7.22951e-08
4.663e+06,1.2e+06,1432.21,7.22951e-08
4.664e+06,1.2e+06,1432.21,7.22951e-08
4.665e+06,1.2e+06,1432.21,7.22951e-08
4.666e+06,1.2e+06,1432.21,7.22951e-08
4.667e+06,1.2e+06,1432.21,7.22951e-08
4.668e+06,1.2e+06,1432.21,7.22951e-08
4.669e+06,1.2e+06,1432.21,7.22951e-08
4.67e+06,1.2e+06,1432.21,7.22951e-08
4.671e+06,1.2e+06,1432.21,7.22951e-08
4.672e+06,1.2e+06,1432.21,7.22951e-08
4.673e+06,1.2e+06,1432.21,7.22951e-08
4.674e+06,1.2e+06,1432.21,7.22951e-08
4.675e+06,1.2e+06,1432.21,7.22951e-08
4.676e+06,1.2e+06,1432.21,7.22951e-08
4.677e+06,1.2e+06,1432.21,7.22951e-08
4.678e+06,1.2e+06,1432.21,7.22951e-08
4.679e+06,1.2e+06,1432.21,7.22951e-08
4.68e+06,1.2e+06,1432.21,7.22951e-08
4.681e+06,1.2e+06,1432.21,7.22951e-08
4.682e+06,1.2e+06,1432.21,7.22951e-08
4.683e+06,1.2e+06,1432.21,7.22951e-08
4.684e+06,1.2e+06,1432.21,7.22951e-08
4.685e+06,1.2e+06,1432.21,7.22951e-08
4.686e+06,1.2e+06,1432.21,7.22951e-08
4.687e+06,1.2e+06,1432.21,7.22951e-08
4.688e+06,1.2e+06,1432.21,7.22951e-08
4.689e+06,1.2e+06,1432.21,7.22951e-08
4.69e+06,1.2e+06,1432.21,7.22951e-08
4.691e+06,1.2e+06,1432.21,7.22951e-08
4.692e+06,1.2e+06,1432.21,7.22951e-08
4.693e+06,1.2e+06,1432.21,7.22951e-08
4.694e+06,1.2e+06,1432.21,7.22951e-08
4.695e+06,1.2e+06,1432.21,7.22951e-08
4.696e+06,1.2e+06,1432.21,7.22951e-08
4.697e+06,1.2e+06,1432.21,7.22951e-08
4.698e+06,1.2e+06,1432.21,7.22951e-08
4.699e+06,1.2e+06,1432.21,7.22951e-08
4.7e+06,1.2e+06,1432.21,7.22951e-08
4.701e+06,1.2e+06,1432.21,7.22951e-08
4.702e+06,1.2e+06,1432.21,7.22951e-08
4.703e+06,1.2e+06,1432.21,7.22951e-08
4.704e+06,1.2e+06,1432.21,7.22951e-08
4.705e+06,1.2e+06,1432.21,7.22951e-08
4.706e+06,1.2e+06,1432.21,7.22951e-08
4.707e+06,1.2e+06,1432.21,7.22951e-08
4.708e+06,1.2e+06,1432.21,7.22951e-08
4.709e+06,1.2e+06,1432.21,7.22951e-08
4.71e+06,1.2e+06,1432.21,7.22951e-08
4.711e+06,1.2e+06,1432.21,7.22951e-08
4.712e+06,1.2e+06,1432.21,7.22951e-08
4.713e+06,1.2e+06,1432.21,7.22951e-08
4.714e+06,1.2e+06,1432.21,7.22951e-08
4.715e+06,1.2e+06,1432.21,7.22951e-08
4.716e+06,1.2e+06,1432.21,7.22951e-08
4.717e+06,1.2e+06,1432.21,7.22951e-08
4.718e+06,1.2e+06,1432.21,7.22951e-08
4.719e+06,1.2e+06,1432.21,7.22951e-08
4.72e+06,1.2e+06,1432.21,7.22951e-08
4.721e+06,1.2e+06,1432.21,7.22951e-08
4.722e+06,1.2e+06,1432.21,7.22951e-08
4.723e+06,1.2e+06,1432.21,7.22951e-08
4.724e+06,1.2e+06,1432.21,7.22951e-08
4.725e+06,1.2e+06,1432.21,7.22951e-08
4.726e+06,1.2e+06,1432.21,7.22951e-08
4.727e+06,1.2e+06,1432.21,7.22951e-08
4.728e+06,1.2e+06,1432.21,7.22951e-08
4.729e+06,1.2e+06,1432.21,7.22951e-08
4.73e+06,1.2e+06,1432.21,7.22951e-08
4.731e+06,1.2e+06,1432.21,7.22951e-08
4.732e+06,1.2e+06,1432.21,7.22951e-08
4.733e+06,1.2e+06,1432.21,7.22951e-08
4.734e+06,1.2e+06,1432.21,7.22951e-08
4.735e+06,1.2e+06,1432.21,7.22951e-08
4.736e+06,1.2e+06,1432.21,7.22951e-08
4.737e+06,1.2e+06,1432.21,7.22951e-08
4.738e+06,1.2e+06,1432.21,7.22951e-08
4.739e+06,1.2e+06,1432.21,7.22951e-08
4.74e+06,1.2e+06,1432.21,7.22951e-08
4.741e+06,1.2e+06,1432.21,7.22951e-08
4.742e+06,1.2e+06,1432.21,7.22951e-08
4.743e+06,1.2e+06,1432.21,7.22951e-08
4.744e+06,1.2e+06,1432.21,7.22951e-08
4.745e+06,1.2e+06,1432.21,7.22951e-08
4.746e+06,1.2e+06,1432.21,7.22951e-08
4.747e+06,1.2e+06,1432.21,7.22951e-08
4.748e+06,1.2e+06,1432.21,7.22951e-08
4.749e+06,1.2e+06,1432.21,7.22951e-08
4.75e+06,1.2e+06,1432.21,7.22951e-08
4.751e+06,1.2e+06,1432.21,7.22951e-08
4.752e+06,1.2e+06,1432.21,7.22951e-08
4.753e+06,1.2e+06,1432.21,7.22951e-08
4.754e+06,1.2e+06,1432.21,7.22951e-08
4.755e+06,1.2e+06,1432.21,7.22951e-08
4.756e+06,1.2e+06,1432.21,7.22951e-08
4.757e+06,1.2e+06,1432.21,7.22951e-08
4.758e+06,1.2e+06,1432.21,7.22951e-08
4.759e+06,1.2e+06,1432.21,7.22951e-08
4.76e+06,1.2e+06,1432.21,7.22951e-08
4.761e+06,1.2e+06,1432.21,7.22951e-08
4.762e+06,1.2e+06,1432.21,7.22951e-08
4.763e+06,1.2e+06,1432.21,7.22951e-08
4.764e+06,1.2e+06,1432.21,7.22951e-08
4.765e+06,1.2e+06,1432.21,7.22951e-08
4.766e+06,1.2e+06,1432.21,7.22951e-08
4.767e+06,1.2e+06,1432.21,7.22951e-08
4.768e+06,1.2e+06,1432.21,7.22951e-08
4.769e+06,1.2e+06,1432.21,7.22951e-08
4.77e+06,1.2e+06,1432.21,7.22951e-08
4.771e+06,1.2e+06,1432.21,7.22951e-08
4.772e+06,1.2e+06,1432.21,7.22951e-08
4.773e+06,1.2e+06,1432.21,7.22951e-08
4.774e+06,1.2e+06,1432.21,7.22951e-08
4.775e+06,1.2e+06,1432.21,7.22951e-08
4.776e+06,1.2e+06,1432.21,7.22951e-08
4.777e+06,1.2e+06,1432.21,7.22951e-08
4.778e+06,1.2e+06,1432.21,7.22951e-08
4.779e+06,1.2e+06,1432.21,7.22951e-08
4.78e+06,1.2e+06,1432.21,7.22951e-08
4.781e+06,1.2e+06,1432.21,7.22951e-08
4.782e+06,1.2e+06,1432.21,7.22951e-08
4.783e+06,1.2e+06,1432.21,7.22951e-08
4.784e+06,1.2e+06,1432.21,7.22951e-08
4.785e+06,1.2e+06,1432.21,7.22951e-08
4.786e+06,1.2e+06,1432.21,7.22951e-08
4.787e+06,1.2e+06,1432.21,7.22951e-08
4.788e+06,1.2e+06,1432.21,7.22951e-08
4.789e+06,1.2e+06,1432.21,7.22951e-08
4.79e+06,1.2e+06,1432.21,7.22951e-08
4.791e+06,1.2e+06,1432.21,7.22951e-08
4.792e+06,1.2e+06,1432.21,7.22951e-08
4.793e+06,1.2e+06,1432.21,7.22951e-08
4.794e+06,1.2e+06,1432.21,7.22951e-08
4.795e+06,1.2e+06,1432.21,7.22951e-08
4.796e+06,1.2e+06,1432.21,7.22951e-08
4.797e+06,1.2e+06,1432.21,7.22951e-08
4.798e+06,1.2e+06,1432.21,7.22951e-08
4.799e+06,1.2e+06,1432.21,7.22951e-08
4.8e+06,1.2e+06,1432.21,7.22951e-08
4.801e+06,1.2e+06,1432.21,7.22951e-08
4.802e+06,1.2e+06,1432.21,7.22951e-08
4.803e+06,1.2e+06,1432.21,7.22951e-08
4.804e+06,1.2e+06,1432.21,7.22951e-08
4.805e+06,1.2e+06,1432.21,7.22951e-08
4.806e+06,1.2e+06,1432.21,7.22951e-08
4.807e+06,1.2e+06,1432.21,7.22951e-08
4.808e+06,1.2e+06,1432.21,7.22951e-08
4.809e+06,1.2e+06,1432.21,7.22951e-08
4.81e+06,1.2e+06,1432.21,7.22951e-08
4.811e+06,1.2e+06,1432.21,7.22951e-08
4.812e+06,1.2e+06,1432.21,7.22951e-08
4.813e+06,1.2e+06,1432.21,7.22951e-08
4.814e+06,1.2e+06,1432.21,7.22951e-08
4.815e+06,1.2e+06,1432.21,7.22951e-08
4.816e+06,1.2e+06,1432.21,7.22951e-08
4.817e+06,1.2e+06,1432.21,7.22951e-08
4.818e+06,1.2e+06,1432.21,7.22951e-08
4.819e+06,1.2e+06,1432.21,7.22951e-08
4.82e+06,1.2e+06,1432.21,7.22951e-08
4.821e+06,1.2e+06,1432.21,7.22951e-08
4.822e+06,1.2e+06,1432.21,7.22951e-08
4.823e+06,1.2e+06,1432.21,7.22951e-08
4.824e+06,1.2e+06,1432.21,7.22951e-08
4.825e+06,1.2e+06,1432.21,7.22951e-08
4.826e+06,1.2e+06,1432.21,7.22951e-08
4.827e+06,1.2e+06,1432.21,7.22951e-08
4.828e+06,1.2e+06,1432.21,7.22951e-08
4.829e+06,1.2e+06,1432.21,7.22951e-08
4.83e+06,1.2e+06,1432.21,7.22951e-08
4.831e+06,1.2e+06,1432.21,7.22951e-08
4.832e+06,1.2e+06,1432.21,7.22951e-08
4.833e+06,1.2e+06,1432.21,7.22951e-08
4.834e+06,1.2e+06,1432.21,7.22951e-08
4.835e+06,1.2e+06,1432.21,7.22951e-08
4.836e+06,1.2e+06,1432.21,7.22951e-08
4.837e+06,1.2e+06,1432.21,7.22951e-08
4.838e+06,1.2e+06,1432.21,7.22951e-08
4.839e+06,1.2e+06,1432.21,7.22951e-08
4.84e+06,1.2e+06,1432.21,7.22951e-08
4.841e+06,1.2e+06,1432.21,7.22951e-08
4.842e+06,1.2e+06,1432.21,7.22951e-08
4.843e+06,1.2e+06,1432.21,7.22951e-08
4.844e+06,1.2e+06,1432.21,7.22951e-08
4.845e+06,1.2e+06,1432.21,7.22951e-08
4.846e+06,1.2e+06,1432.21,7.22951e-08
4.847e+06,1.2e+06,1432.21,7.22951e-08
4.848e+06,1.2e+06,1432.21,7.22951e-08
4.849e+06,1.2e+06,1432.21,7.22951e-08
4.85e+06,1.2e+06,1432.21,7.22951e-08
4.851e+06,1.2e+06,1432.21,7.22951e-08
4.852e+06,1.2e+06,1432.21,7.22951e-08
4.853e+06,1.2e+06,1432.21,7.22951e-08
4.854e+06,1.2e+06,1432.21,7.22951e-08
4.855e+06,1.2e+06,1432.21,7.22951e-08
4.856e+06,1.2e+06,1432.21,7.22951e-08
4.857e+06,1.2e+06,1432.21,7.22951e-08
4.858e+06,1.2e+06,1432.21,7.22951e-08
4.859e+06,1.2e+06,1432.21,7.22951e-08
4.86e+06,1.2e+06,1432.21,7.22951e-08
4.861e+06,1.2e+06,1432.21,7.22951e-08
4.862e+06,1.2e+06,1432.21,7.22951e-08
4.863e+06,1.2e+06,1432.21,7.22951e-08
4.864e+06,1.2e+06,1432.21,7.22951e-08
4.865e+06,1.2e+06,1432.21,7.22951e-08
4.866e+06,1.2e+06,1432.21,7.22951e-08
4.867e+06,1.2e+06,1432.21,7.22951e-08
4.868e+06,1.2e+06,1432.21,7.22951e-08
4.869e+06,1.2e+06,1432.21,7.22951e-08
4.87e+06,1.2e+06,1432.21,7.22951e-08
4.871e+06,1.2e+06,1432.21,7.22951e-08
4.872e+06,1.2e+06,1432.21,7.22951e-08
4.873e+06,1.2e+06,1432.21,7.22951e-08
4.874e+06,1.2e+06,1432.21,7.22951e-08
4.875e+06,1.2e+06,1432.21,7.22951e-08
4.876e+06,1.2e+06,1432.21,7.22951e-08
4.877e+06,1.2e+06,1432.21,7.22951e-08
4.878e+06,1.2e+06,1432.21,7.22951e-08
4.879e+06,1.2e+06,1432.21,7.22951e-08
4.88e+06,1.2e+06,1432.21,7.22951e-08
4.881e+06,1.2e+06,1432.21,7.22951e-08
4.882e+06,1.2e+06,1432.21,7.22951e-08
4.883e+06,1.2e+06,1432.21,7.22951e-08
4.884e+06,1.2e+06,1432.21,7.22951e-08
4.885e+06,1.2e+06,1432.21,7.22951e-08
4.886e+06,1.2e+06,1432.21,7.22951e-08
4.887e+06,1.2e+06,1432.21,7.22951e-08
4.888e+06,1.2e+06,1432.21,7.22951e-08
4.889e+06,1.2e+06,1432.21,7.22951e-08
4.89e+06,1.2e+06,1432.21,7.22951e-08
4.891e+06,1.2e+06,1432.21,7.22951e-08
4.892e+06,1.2e+06,1432.21,7.22951e-08
4.893e+06,1.2e+06,1432.21,7.22951e-08
4.894e+06,1.2e+06,1432.21,7.22951e-08
4.895e+06,1.2e+06,1432.21,7.22951e-08
4.896e+06,1.2e+06,1432.21,7.22951e-08
4.897e+06,1.2e+06,1432.21,7.22951e-08
4.898e+06,1.2e+06,1432.21,7.22951e-08
4.899e+06,1.2e+06,1432.21,7.22951e-08
4.9e+06,1.2e+06,1432.21,7.22951e-08
4.901e+06,1.2e+06,1432.21,7.22951e-08
4.902e+06,1.2e+06,1432.21,7.22951e-08
4.903e+06,1.2e+06,1432.21,7.22951e-08
4.904e+06,1.2e+06,1432.21,7.22951e-08
4.905e+06,1.2e+06,1432.21,7.22951e-08
4.906e+06,1.2e+06,1432.21,7.22951e-08
4.907e+06,1.2e+06,1432.21,7.22951e-08
4.908e+06,1.2e+06,1432.21,7.22951e-08
4.909e+06,1.2e+06,1432.21,7.22951e-08
4.91e+06,1.2e+06,1432.21,7.22951e-08
4.911e+06,1.2e+06,1432.21,7.22951e-08
4.912e+06,1.2e+06,1432.21,7.22951e-08
4.913e+06,1.2e+06,1432.21,7.22951e-08
4.914e+06,1.2e+06,1432.21,7.22951e-08
4.915e+06,1.2e+06,1432.21,7.22951e-08
4.916e+06,1.2e+06,1432.21,7.22951e-08
4.917e+06,1.2e+06,1432.21,7.22951e-08
4.918e+06,1.2e+06,1432.21,7.22951e-08
4.919e+06,1.2e+06,1432.21,7.22951e-08
4.92e+06,1.2e+06,1432.21,7.22951e-08
4.921e+06,1.2e+06,1432.21,7.22951e-08
4.922e+06,1.2e+06,1432.21,7.22951e-08
4.923e+06,1.2e+06,1432.21,7.22951e-08
4.924e+06,1.2e+06,1432.21,7.22951e-08
4.925e+06,1.2e+06,1432.21,7.22951e-08
4.926e+06,1.2e+06,1432.21,7.22951e-08
4.927e+06,1.2e+06,1432.21,7.22951e-08
4.928e+06,1.2e+06,1432.21,7.22951e-08
4.929e+06,1.2e+06,1432.21,7.22951e-08
4.93e+06,1.2e+06,1432.21,7.22951e-08
4.931e+06,1.2e+06,1432.21,7.22951e-08
4.932e+06,1.2e+06,1432.21,7.22951e-08
4.933e+06,1.2e+06,1432.21,7.22951e-08
4.934e+06,1.2e+06,1432.21,7.22951e-08
4.935e+06,1.2e+06,1432.21,7.22951e-08
4.936e+06,1.2e+06,1432.21,7.22951e-08
4.937e+06,1.2e+06,1432.21,7.22951e-08
4.938e+06,1.2e+06,1432.21,7.22951e-08
4.939e+06,1.2e+06,1432.21,7.22951e-08
4.94e+06,1.2e+06,1432.21,7.22951e-08
4.941e+06,1.2e+06,1432.21,7.22951e-08
4.942e+06,1.2e+06,1432.21,7.22951e-08
4.943e+06,1.2e+06,1432.21,7.22951e-08
4.944e+06,1.2e+06,1432.21,7.22951e-08
4.945e+06,1.2e+06,1432.21,7.22951e-08
4.946e+06,1.2e+06,1432.21,7.22951e-08
4.947e+06,1.2e+06,1432.21,7.22951e-08
4.948e+06,1.2e+06,1432.21,7.22951e-08
4.949e+06,1.2e+06,1432.21,7.22951e-08
4.95e+06,1.2e+06,1432.21,7.22951e-08
4.951e+06,1.2e+06,1432.21,7.22951e-08
4.952e+06,1.2e+06,1432.21,7.22951e-08
4.953e+06,1.2e+06,1432.21,7.22951e-08
4.954e+06,1.2e+06,1432.21,7.22951e-08
4.955e+06,1.2e+06,1432.21,7.22951e-08
4.956e+06,1.2e+06,1432.21,7.22951e-08
4.957e+06,1.2e+06,1432.21,7.22951e-08
4.958e+06,1.2e+06,1432.21,7.22951e-08
4.959e+06,1.2e+06,1432.21,7.22951e-08
4.96e+06,1.2e+06,1432.21,7.22951e-08
4.961e+06,1.2e+06,1432.21,7.22951e-08
4.962e+06,1.2e+06,1432.21,7.22951e-08
4.963e+06,1.2e+06,1432.21,7.22951e-08
4.964e+06,1.2e+06,1432.21,7.22951e-08
4.965e+06,1.2e+06,1432.21,7.22951e-08
4.966e+06,1.2e+06,1432.21,7.22951e-08
4.967e+06,1.2e+06,1432.21,7.22951e-08
4.968e+06,1.2e+06,1432.21,7.22951e-08
4.969e+06,1.2e+06,1432.21,7.22951e-08
4.97e+06,1.2e+06,1432.21,7.22951e-08
4.971e+06,1.2e+06,1432.21,7.22951e-08
4.972e+06,1.2e+06,1432.21,7.22951e-08
4.973e+06,1.2e+06,1432.21,7.22951e-08
4.974e+06,1.2e+06,1432.21,7.22951e-08
4.975e+06,1.2e+06,1432.21,7.22951e-08
4.976e+06,1.2e+06,1432.21,7.22951e-08
4.977e+06,1.2e+06,1432.21,7.22951e-08
4.978e+06,1.2e+06,1432.21,7.22951e-08
4.979e+06,1.2e+06,1432.21,7.22951e-08
4.98e+06,1.2e+06,1432.21,7.22951e-08
4.981e+06,1.2e+06,1432.21,7.22951e-08
4.982e+06,1.2e+06,1432.21,7.22951e-08
4.983e+06,1.2e+06,1432.21,7.22951e-08
4.984e+06,1.2e+06,1432.21,7.22951e-08
4.985e+06,1.2e+06,1432.21,7.22951e-08
4.986e+06,1.2e+06,1432.21,7.22951e-08
4.987e+06,1.2e+06,1432.21,7.22951e-08
4.988e+06,1.2e+06,1432.21,7.22951e-08
4.989e+06,1.2e+06,1432.21,7.22951e-08
4.99e+06,1.2e+06,1432.21,7.22951e-08
4.991e+06,1.2e+06,1432.21,7.22951e-08
4.992e+06,1.2e+06,1432.21,7.22951e-08
4.993e+06,1.2e+06,1432.21,7.22951e-08
4.994e+06,1.2e+06,1432.21,7.22951e-08
4.995e+06,1.2e+06,1432.21,7.22951e-08
4.996e+06,1.2e+06,1432.21,7.22951e-08
4.997e+06,1.2e+06,1432.21,7.22951e-08
4.998e+06,1.2e+06,1432.21,7.22951e-08
4.999e+06,1.2e+06,1432.21,7.22951e-08
5e+06,1.2e+06,1432.21,7.22951e-08
5.001e+06,1.2e+06,1432.21,7.22951e-08
5.002e+06,1.2e+06,1432.21,7.22951e-08
5.003e+06,1.2e+06,1432.21,7.22951e-08
5.004e+06,1.2e+06,1432.21,7.22951e-08
5.005e+06,1.2e+06,1432.21,7.22951e-08
5.006e+06,1.2e+06,1432.21,7.22951e-08
5.007e+06,1.2e+06,1432.21,7.22951e-08
5.008e+06,1.2e+06,1432.21,7.22951e-08
5.009e+06,1.2e+06,1432.21,7.22951e-08
5.01e+06,1.2e+06,1432.21,7.22951e-08
5.011e+06,1.2e+06,1432.21,7.22951e-08
5.012e+06,1.2e+06,1432.21,7.22951e-08
5.013e+06,1.2e+06,1432.21,7.22951e-08
5.014e+06,1.2e+06,1432.21,7.22951e-08
5.015e+06,1.2e+06,1432.21,7.22951e-08
5.016e+06,1.2e+06,1432.21,7.22951e-08
5.017e+06,1.2e+06,1432.21,7.22951e-08
5.018e+06,1.2e+06,1432.21,7.22951e-08
5.019e+06,1.2e+06,1432.21,7.22951e-08
5.02e+06,1.2e+06,1432.21,7.22951e-08
5.021e+06,1.2e+06,1432.21,7.22951e-08
5.022e+06,1.2e+06,1432.21,7.22951e-08
5.023e+06,1.2e+06,1432.21,7.22951e-08
5.024e+06,1.2e+06,1432.21,7.22951e-08
5.025e+06,1.2e+06,1432.21,7.22951e-08
5.026e+06,1.2e+06,1432.21,7.22951e-08
5.027e+06,1.2e+06,1432.21,7.22951e-08
5.028e+06,1.2e+06,1432.21,7.22951e-08
5.029e+06,1.2e+06,1432.21,7.22951e-08
5.03e+06,1.2e+06,1432.21,7.22951e-08
5.031e+06,1.2e+06,1432.21,7.22951e-08
5.032e+06,1.2e+06,1432.21,7.22951e-08
5.033e+06,1.2e+06,1432.21,7.22951e-08
5.034e+06,1.2e+06,1432.21,7.22951e-08
5.035e+06,1.2e+06,1432.21,7.22951e-08
5.036e+06,1.2e+06,1432.21,7.22951e-08
5.037e+06,1.2e+06,1432.21,7.22951e-08
5.038e+06,1.2e+06,1432.21,7.22951e-08
5.039e+06,1.2e+06,1432.21,7.22951e-08
5.04e+06,1.2e+06,1432.21,7.22951e-08
5.041e+06,1.2e+06,1432.21,7.22951e-08
5.042e+06,1.2e+06,1432.21,7.22951e-08
5.043e+06,1.2e+06,1432.21,7.22951e-08
5.044e+06,1.2e+06,1432.21,7.22951e-08
5.045e+06,1.2e+06,1432.21,7.22951e-08
5.046e+06,1.2e+06,1432.21,7.22951e-08
5.047e+06,1.2e+06,1432.21,7.22951e-08
5.048e+06,1.2e+06,1432.21,7.22951e-08
5.049e+06,1.2e+06,1432.21,7.22951e-08
5.05e+06,1.2e+06,1432.21,7.22951e-08
5.051e+06,1.2e+06,1432.21,7.22951e-08
5.052e+06,1.2e+06,1432.21,7.22951e-08
5.053e+06,1.2e+06,1432.21,7.22951e-08
5.054e+06,1.2e+06,1432.21,7.22951e-08
5.055e+06,1.2e+06,1432.21,7.22951e-08
5.056e+06,1.2e+06,1432.21,7.22951e-08
5.057e+06,1.2e+06,1432.21,7.22951e-08
5.058e+06,1.2e+06,1432.21,7.22951e-08
5.059e+06,1.2e+06,1432.21,7.22951e-08
5.06e+06,1.2e+06,1432.21,7.22951e-08
5.061e+06,1.2e+06,1432.21,7.22951e-08
5.062e+06,1.2e+06,1432.21,7.22951e-08
5.063e+06,1.2e+06,1432.21,7.22951e-08
5.064e+06,1.2e+06,1432.21,7.22951e-08
5.065e+06,1.2e+06,1432.21,7.22951e-08
5.066e+06,1.2e+06,1432.21,7.22951e-08
5.067e+06,1.2e+06,1432.21,7.22951e-08
5.068e+06,1.2e+06,1432.21,7.22951e-08
5.069e+06,1.2e+06,1432.21,7.22951e-08
5.07e+06,1.2e+06,1432.21,7.22951e-08
5.071e+06,1.2e+06,1432.21,7.22951e-08
5.072e+06,1.2e+06,1432.21,7.22951e-08
5.073e+06,1.2e+06,1432.21,7.22951e-08
5.074e+06,1.2e+06,1432.21,7.22951e-08
5.075e+06,1.2e+06,1432.21,7.22951e-08
5.076e+06,1.2e+06,1432.21,7.22951e-08
5.077e+06,1.2e+06,1432.21,7.22951e-08
5.078e+06,1.2e+06,1432.21,7.22951e-08
5.079e+06,1.2e+06,1432.21,7.22951e-08
5.08e+06,1.2e+06,1432.21,7.22951e-08
5.081e+06,1.2e+06,1432.21,7.22951e-08
5.082e+06,1.2e+06,1432.21,7.22951e-08
5.083e+06,1.2e+06,1432.21,7.22951e-08
5.084e+06,1.2e+06,1432.21,7.22951e-08
5.085e+06,1.2e+06,1432.21,7.22951e-08
5.086e+06,1.2e+06,1432.21,7.22951e-08
5.087e+06,1.2e+06,1432.21,7.22951e-08
5.088e+06,1.2e+06,1432.21,7.22951e-08
5.089e+06,1.2e+06,1432.21,7.22951e-08
5.09e+06,1.2e+06,1432.21,7.22951e-08
5.091e+06,1.2e+06,1432.21,7.22951e-08
5.092e+06,1.2e+06,1432.21,7.22951e-08
5.093e+06,1.2e+06,1432.21,7.22951e-08
5.094e+06,1.2e+06,1432.21,7.22951e-08
5.095e+06,1.2e+06,1432.21,7.22951e-08
5.096e+06,1.2e+06,1432.21,7.22951e-08
5.097e+06,1.2e+06,1432.21,7.22951e-08
5.098e+06,1.2e+06,1432.21,7.22951e-08
5.099e+06,1.2e+06,1432.21,7.22951e-08
5.1e+06,1.2e+06,1432.21,7.22951e-08
5.101e+06,1.2e+06,1432.21,7.22951e-08
5.102e+06,1.2e+06,1432.21,7.22951e-08
5.103e+06,1.2e+06,1432.21,7.22951e-08
5.104e+06,1.2e+06,1432.21,7.22951e-08
5.105e+06,1.2e+06,1432.21,7.22951e-08
5.106e+06,1.2e+06,1432.21,7.22951e-08
5.107e+06,1.2e+06,1432.21,7.22951e-08
5.108e+06,1.2e+06,1432.21,7.22951e-08
5.109e+06,1.2e+06,1432.21,7.22951e-08
5.11e+06,1.2e+06,1432.21,7.22951e-08
5.111e+06,1.2e+06,1432.21,7.22951e-08
5.112e+06,1.2e+06,1432.21,7.22951e-08
5.113e+06,1.2e+06,1432.21,7.22951e-08
5.114e+06,1.2e+06,1432.21,7.22951e-08
5.115e+06,1.2e+06,1432.21,7.22951e-08
5.116e+06,1.2e+06,1432.21,7.22951e-08
5.117e+06,1.2e+06,1432.21,7.22951e-08
5.118e+06,1.2e+06,1432.21,7.22951e-08
5.119e+06,1.2e+06,1432.21,7.22951e-08
5.12e+06,1.2e+06,1432.21,7.22951e-08
5.121e+06,1.2e+06,1432.21,7.22951e-08
5.122e+06,1.2e+06,1432.21,7.22951e-08
5.123e+06,1.2e+06,1432.21,7.22951e-08
5.124e+06,1.2e+06,1432.21,7.22951e-08
5.125e+06,1.2e+06,1432.21,7.22951e-08
5.126e+06,1.2e+06,1432.21,7.22951e-08
5.127e+06,1.2e+06,1432.21,7.22951e-08
5.128e+06,1.2e+06,1432.21,7.22951e-08
5.129e+06,1.2e+06,1432.21,7.22951e-08
5.13e+06,1.2e+06,1432.21,7.22951e-08
5.131e+06,1.2e+06,1432.21,7.22951e-08
5.132e+06,1.2e+06,1432.21,7.22951e-08
5.133e+06,1.2e+06,1432.21,7.22951e-08
5.134e+06,1.2e+06,1432.21,7.22951e-08
5.135e+06,1.2e+06,1432.21,7.22951e-08
5.136e+06,1.2e+06,1432.21,7.22951e-08
5.137e+06,1.2e+06,1432.21,7.22951e-08
5.138e+06,1.2e+06,1432.21,7.22951e-08
5.139e+06,1.2e+06,1432.21,7.22951e-08
5.14e+06,1.2e+06,1432.21,7.22951e-08
5.141e+06,1.2e+06,1432.21,7.22951e-08
5.142e+06,1.2e+06,1432.21,7.22951e-08
5.143e+06,1.2e+06,1432.21,7.22951e-08
5.144e+06,1.2e+06,1432.21,7.22951e-08
5.145e+06,1.2e+06,1432.21,7.22951e-08
5.146e+06,1.2e+06,1432.21,7.22951e-08
5.147e+06,1.2e+06,1432.21,7.22951e-08
5.148e+06,1.2e+06,1432.21,7.22951e-08
